Source,Target,Source_repo,Target_repo
498190,498191,manila-ui,manila-ui
498190,491434,manila-ui,manila-ui
498187,498188,python-manilaclient,python-manilaclient
498187,491428,python-manilaclient,python-manilaclient
498010,498011,manila,manila
498010,493663,manila,manila
498010,498011,manila,manila
498010,493663,manila,manila
498009,498010,manila,manila
498009,493689,manila,manila
498009,498010,manila,manila
498009,493689,manila,manila
498008,498009,manila,manila
498008,493687,manila,manila
498008,498009,manila,manila
498008,493687,manila,manila
498007,498008,manila,manila
498007,493592,manila,manila
498007,498008,manila,manila
498007,493592,manila,manila
498006,498007,manila,manila
498006,491737,manila,manila
498006,498007,manila,manila
498006,491737,manila,manila
498005,498006,manila,manila
498005,491092,manila,manila
496587,496595,openstack-ansible-galera_server,project-config
496587,496595,openstack-ansible-galera_server,project-config
496587,496595,openstack-ansible-galera_server,project-config
496131,496124,openstack-manuals,openstack-manuals
495381,498191,manila-ui,manila-ui
495381,491434,manila-ui,manila-ui
495176,491436,manila-image-elements,manila-image-elements
495169,498188,python-manilaclient,python-manilaclient
495169,491428,python-manilaclient,python-manilaclient
494194,493582,keystoneauth,shade
494064,494065,project-config,governance
493689,498011,manila,manila
493689,493663,manila,manila
493689,498011,manila,manila
493689,493663,manila,manila
493687,498010,manila,manila
493687,493689,manila,manila
493687,498010,manila,manila
493687,493689,manila,manila
493592,498009,manila,manila
493592,493687,manila,manila
493592,498009,manila,manila
493592,493687,manila,manila
493331,498006,manila,manila
493331,491092,manila,manila
492363,486833,charm-swift-storage,charm-swift-storage
492363,479751,charm-swift-storage,charm-swift-storage
491980,491232,project-config,governance
491737,498008,manila,manila
491737,493592,manila,manila
491737,498008,manila,manila
491737,493592,manila,manila
491436,491453,manila-image-elements,manila-image-elements
491436,491453,manila-image-elements,manila-image-elements
491434,498192,manila-ui,manila-ui
491434,491448,manila-ui,manila-ui
491434,498192,manila-ui,manila-ui
491434,491448,manila-ui,manila-ui
491412,491413,project-config,governance
491092,498007,manila,manila
491092,491737,manila,manila
491092,498007,manila,manila
491092,491737,manila,manila
490400,489557,project-config,governance
489946,489947,project-config,governance
489555,489548,governance,project-config
489173,490007,requirements,freezer-dr
489173,490016,requirements,heat
489173,490018,requirements,watcher
486303,486302,project-config,governance
486095,486107,project-config,governance
486005,480770,charm-neutron-api,charm-neutron-api
484332,484333,project-config,governance
483897,483900,project-config,governance
483507,496326,openstack-ansible-galera_server,project-config
483507,496326,openstack-ansible-galera_server,project-config
483507,496326,openstack-ansible-galera_server,project-config
483429,483428,project-config,governance
483118,492367,charm-keystone-ldap,charm-keystone-ldap
483118,464712,charm-keystone-ldap,charm-keystone-ldap
482873,482872,project-config,governance
482642,482640,os-brick,nova
482642,505556,os-brick,cinder
482113,527578,horizon,magnum-ui
482113,527610,horizon,senlin-dashboard
481158,481317,project-config,governance
481088,481125,neutron-lib,networking-bgpvpn
480884,479709,requirements,networking-bagpipe
480448,479169,project-config,monasca-events-api
479327,458386,monasca-kibana-plugin,monasca-log-api
478783,478779,project-config,barbican
477899,437889,project-config,monasca-log-api
477092,477083,openstack-ansible-lxc_hosts,openstack-ansible-os_keystone
476064,476912,django_openstack_auth,horizon
475835,475836,project-config,governance
475477,478877,openstack-ansible-tests,openstack-ansible-os_keystone
475477,476873,openstack-ansible-tests,openstack-ansible-os_keystone
475477,475115,openstack-ansible-tests,openstack-ansible-os_keystone
475429,475428,project-config,governance
475163,475164,project-config,governance
475080,480748,project-config,governance
474520,474518,horizon,zun-ui
474474,474477,project-config,governance
474107,474110,tripleo-heat-templates,puppet-tripleo
473700,451799,project-config,heat
472732,475350,project-config,governance
472154,539969,manila,manila-tempest-plugin
470235,470236,tripleo-common,project-config
469938,469977,project-config,governance
469666,475294,project-config,neutron
469666,469189,project-config,neutron
468943,468954,project-config,governance
468112,468188,project-config,governance
467339,467744,project-config,governance
467300,467296,project-config,governance
466295,619629,openstack-ansible-plugins,openstack-ansible
465803,465802,tripleo-common,tripleo-heat-templates
465413,447150,neutron-lib,neutron
464331,464255,nova,os-api-ref
464277,464255,nova,os-api-ref
463111,463211,monasca-agent,monasca-api
463111,463904,monasca-agent,monasca-agent
461962,461963,project-config,patrole
461897,462143,project-config,governance
461867,461841,project-config,tempest
461283,461284,devstack-gate,project-config
461194,461195,openstacksdk,python-openstackclient
461065,408008,networking-bgpvpn,networking-bagpipe
460506,479327,project-config,monasca-kibana-plugin
460506,459267,project-config,monasca-kibana-plugin
459762,459993,project-config,governance
459731,459746,project-config,python-gnocchiclient
459688,459689,project-config,manila
459267,458386,monasca-kibana-plugin,monasca-log-api
458605,458606,project-config,governance
458250,458261,project-config,governance
457341,457342,project-config,governance
457341,457342,project-config,governance
457275,457277,project-config,governance
456244,456245,project-config,governance
454818,454859,project-config,governance
454391,454400,project-config,releases
453690,453867,project-config,governance
453252,454288,project-config,governance
453251,454288,project-config,governance
452556,452548,project-config,governance
451601,451644,neutron,networking-sfc
451527,451534,neutron,networking-sfc
450685,450762,project-config,governance
449122,448528,tripleo-image-elements,tripleo-common
448537,448538,neutron-lib,neutron
448482,451227,project-config,governance
448115,448117,project-config,governance
447433,445037,networking-sfc,project-config
447358,447093,congress,tempest
447092,447093,congress,tempest
446797,445037,networking-sfc,project-config
446141,445037,networking-sfc,project-config
446140,445037,networking-sfc,project-config
445422,445423,zun-ui,project-config
444326,444325,project-config,governance
443618,443934,project-config,governance
442958,449175,releases,rpm-packaging
442958,418376,releases,rpm-packaging
442957,449175,monasca-api,rpm-packaging
442957,418376,monasca-api,rpm-packaging
442883,445037,networking-sfc,project-config
442882,445037,networking-sfc,project-config
442760,440635,neutron,project-config
442759,440635,neutron,project-config
442276,433429,horizon,zaqar-ui
442140,445037,networking-sfc,project-config
442002,442003,project-config,governance
441725,439668,project-config,networking-bgpvpn
441455,441455,releases,releases
441218,440635,neutron,project-config
440883,442953,project-config,requirements
440883,440443,project-config,requirements
440650,439877,patrole,patrole
440142,440952,project-config,governance
439577,449175,monasca-api,rpm-packaging
439577,418376,monasca-api,rpm-packaging
438907,439132,project-config,governance
438080,438086,project-config,governance
437165,437167,project-config,governance
437019,437020,project-config,trove
435589,435569,bifrost,project-config
435588,435569,bifrost,project-config
435586,435569,bifrost,project-config
435567,435569,bifrost,project-config
435320,347471,tempest,nova
434470,434474,devstack,devstack-gate
434083,426089,monasca-common,monasca-api
433425,433412,project-config,governance
431787,431138,tap-as-a-service,project-config
431471,431470,project-config,governance
431153,431154,tuning-box,project-config
431150,431154,tuning-box,project-config
431147,431148,mistral,project-config
431146,431148,mistral,project-config
431144,431148,mistral,project-config
431143,431148,mistral,project-config
431137,431138,tap-as-a-service,project-config
431136,431138,tap-as-a-service,project-config
431133,431134,taskflow,project-config
431132,431134,taskflow,project-config
431131,431134,taskflow,project-config
431129,431134,taskflow,project-config
430069,428636,cinder,project-config
430006,435116,rpm-packaging,rpm-packaging
430006,424919,rpm-packaging,rpm-packaging
429870,429868,tacker,project-config
429869,429868,tacker,project-config
429864,429868,tacker,project-config
429862,429858,oslo.db,project-config
429860,429858,oslo.db,project-config
429859,429858,oslo.db,project-config
429857,429858,oslo.db,project-config
429397,429392,nova,project-config
429396,429392,nova,project-config
429395,429392,nova,project-config
429391,429392,nova,project-config
429271,429265,sahara,project-config
429267,429265,sahara,project-config
429266,429265,sahara,project-config
429264,429265,sahara,project-config
429230,429233,networking-sfc,project-config
429229,429233,networking-sfc,project-config
429228,429233,networking-sfc,project-config
429226,429233,networking-midonet,project-config
429225,429233,networking-l2gw,project-config
429224,429233,networking-midonet,project-config
429223,429233,networking-l2gw,project-config
429222,429233,networking-midonet,project-config
429221,429233,networking-l2gw,project-config
429220,429233,networking-bgpvpn,project-config
429219,429233,networking-bgpvpn,project-config
429218,429233,networking-bgpvpn,project-config
429216,429233,networking-bagpipe,project-config
429215,429233,networking-bagpipe,project-config
429214,429233,networking-bagpipe,project-config
429211,429208,heat,project-config
429210,429208,heat,project-config
429209,429208,heat,project-config
429207,429208,heat,project-config
429054,429050,murano,project-config
429051,429050,murano,project-config
429049,429050,murano,project-config
429035,429033,manila,project-config
429034,429033,manila,project-config
429032,429033,manila,project-config
429030,429031,molteniron,project-config
429007,429005,ironic-inspector,project-config
429006,429005,ironic-inspector,project-config
429004,429005,ironic-inspector,project-config
429000,428995,ironic,project-config
428998,428995,ironic,project-config
428994,428995,ironic,project-config
428993,428988,glance,project-config
428989,428988,glance,project-config
428987,428988,glance,project-config
428986,428988,glance,project-config
428854,428851,designate,project-config
428853,428851,designate,project-config
428852,428851,designate,project-config
428850,428851,designate,project-config
428730,428796,project-config,governance
428639,428636,cinder,project-config
428637,428636,cinder,project-config
428598,428636,cinder,project-config
428353,428354,tooz,project-config
427899,427895,trove,project-config
427897,427895,trove,project-config
427894,427895,trove,project-config
427867,427868,blazar,project-config
427865,427863,keystone,project-config
427864,427863,keystone,project-config
427862,427863,keystone,project-config
427812,427819,project-config,governance
427730,427731,coverage2sql,project-config
427571,425559,project-config,monasca-log-api
427571,424017,project-config,project-config
426722,424017,monasca-log-api,project-config
426419,426859,project-config,governance
425756,425933,neutron,networking-bgpvpn
425559,424017,monasca-log-api,project-config
425152,424017,monasca-log-api,project-config
424552,416420,tripleo-common,tripleo-heat-templates
423126,423791,project-config,governance
422162,422169,project-config,governance
420754,420757,project-config,governance
420710,420713,project-config,governance
417855,417856,openstack-ansible-pip_install,openstack-ansible-tests
417855,411855,openstack-ansible-pip_install,openstack-ansible-tests
417693,417683,project-config,fairy-slipper
417683,417536,fairy-slipper,project-config
417536,417535,project-config,governance
416244,416252,project-config,governance
413969,413310,project-config,os-api-ref
412633,413153,project-config,governance
412553,413032,neutron,project-config
412405,412407,project-config,governance
411854,417856,openstack-ansible-pip_install,openstack-ansible-tests
411854,411855,openstack-ansible-pip_install,openstack-ansible-tests
411409,553819,neutron-lib,networking-sfc
411236,408008,neutron,networking-bagpipe
410937,410938,project-config,governance
409963,409964,governance,project-config
409317,409843,project-config,governance
409013,409015,monasca-analytics,project-config
407464,407465,project-config,governance
406643,406644,project-config,openstack-manuals
406642,406637,project-config,ceilometer
406346,406345,project-config,governance
405690,401807,devstack,tempest
404637,404636,project-config,governance
404170,404150,project-config,openstack-ansible
404170,391486,project-config,openstack-ansible
403757,403933,project-config,governance
403725,403724,project-config,governance
403557,402544,monasca-transform,requirements
402305,397731,monasca-api,monasca-log-api
401981,397731,monasca-statsd,monasca-log-api
401305,401337,project-config,governance
400785,370389,nova,js-openstack-lib
399644,429048,neutron-fwaas,neutron-fwaas
399644,391320,neutron-fwaas,neutron-fwaas
399644,430292,neutron-fwaas,neutron-fwaas
399644,391392,neutron-fwaas,neutron-fwaas
399562,375261,tripleo-ci,diskimage-builder
399562,322671,tripleo-ci,diskimage-builder
399148,399149,project-config,governance
398748,398785,project-config,governance
397781,397787,project-config,governance
397327,397328,project-config,governance
396903,396901,project-config,governance
395115,384559,oslo.utils,oslo.config
394680,394681,project-config,governance
393634,394276,project-config,governance
393027,393049,project-config,governance
391780,391784,project-config,governance
391770,161080,project-config,governance
391221,391223,project-config,governance
391209,391208,project-config,governance
390621,390622,project-config,governance
390406,390407,project-config,governance
390358,390631,project-config,governance
389388,351582,neutron-lib,python-neutronclient
388171,388174,project-config,governance
387913,387914,project-config,governance
385045,391367,neutron-lib,networking-sfc
385045,391372,neutron-lib,neutron-fwaas
385045,391584,neutron-lib,neutron
385045,401258,neutron-lib,tap-as-a-service
382167,382166,requirements,project-config
382166,382161,project-config,openstack-ansible-pip_lock_down
381394,381425,governance,project-config
380779,380780,project-config,governance
380329,444175,neutron,networking-bagpipe
380329,423518,neutron,networking-bagpipe
379989,379990,project-config,governance
376551,376554,project-config,governance
375851,375852,project-config,governance
374453,375742,neutron-fwaas,neutron-fwaas
374453,370274,neutron-fwaas,neutron-fwaas
372995,374200,project-config,horizon
372995,372616,project-config,horizon
372382,372389,project-config,governance
371967,372438,project-config,governance
371611,375742,neutron-fwaas,neutron-fwaas
371611,370274,neutron-fwaas,neutron-fwaas
371590,382760,project-config,governance
370432,370420,openstack-ansible-repo_build,openstack-ansible-plugins
370274,371749,neutron-fwaas,project-config
367345,369390,project-config,governance
366960,366961,project-config,governance
366879,366881,openstack-ansible,openstack-ansible-os_nova
366879,335113,openstack-ansible,openstack-ansible-os_nova
366779,366780,project-config,governance
366734,366737,project-config,governance
366729,367890,project-config,governance
366352,366351,project-config,governance
366337,366336,project-config,governance
366318,366319,project-config,governance
365864,365865,python-openstackclient,project-config
365517,365518,project-config,governance
365163,365164,project-config,governance
364892,412854,swift,project-config
364535,377816,project-config,governance
363595,363598,project-config,governance
363296,363849,project-config,governance
363297,363849,project-config,governance
362950,364307,project-config,governance
362732,362737,project-config,governance
362333,362334,project-config,governance
362096,362101,project-config,governance
360762,360767,project-config,governance
360721,360471,designate,designate-tempest-plugin
360613,360471,designate,designate-tempest-plugin
360530,358884,project-config,governance
360074,360140,project-config,governance
358883,358884,project-config,governance
358411,358407,project-config,requirements
358333,358334,project-config,governance
358259,358255,project-config,devstack
355892,352920,murano,murano-deployment
353861,353900,project-config,governance
353662,353690,project-config,governance
353304,353278,project-config,governance
352551,352550,project-config,release-tools
350612,350605,openstack-ansible-plugins,openstack-ansible
350612,350576,openstack-ansible-plugins,openstack-ansible
350612,350352,openstack-ansible-plugins,openstack-ansible
350503,350504,project-config,governance
350232,350226,openstack-ansible-os_tempest,openstack-ansible-os_nova
348998,349046,project-config,governance
348242,347400,openstack-ansible-lxc_container_create,openstack-ansible
347930,344912,openstack-ansible-plugins,openstack-ansible-repo_build
347930,345642,openstack-ansible-plugins,openstack-ansible-repo_build
347930,347930,openstack-ansible-plugins,openstack-ansible-plugins
347047,348077,project-config,governance
346863,345986,openstack-ansible-repo_build,openstack-ansible
346815,347471,tempest,nova
346674,346810,project-config,governance
344706,351757,murano-apps,project-config
344495,345061,project-config,governance
344493,345061,project-config,governance
344386,345061,project-config,governance
343095,343094,project-config,governance
343045,391853,neutron,dragonflow
342289,341509,project-config,requirements
341508,341509,project-config,requirements
341443,343510,project-config,governance
341372,341435,project-config,governance
341192,341193,project-config,governance
341176,341174,project-config,governance
340945,342381,project-config,governance
340844,340853,project-config,governance
340228,407775,neutron,networking-odl
339485,341421,project-config,governance
339246,337699,neutron,neutron-fwaas
338910,338912,project-config,requirements
335111,366881,openstack-ansible,openstack-ansible-os_nova
335111,335113,openstack-ansible,openstack-ansible-os_nova
335006,335453,project-config,governance
332151,339552,project-config,governance
331954,312315,swift,swift
331780,331787,project-config,governance
331582,332731,monasca-ui,monasca-ui
330403,330510,project-config,governance
330131,330133,django_openstack_auth,horizon
327945,327947,project-config,governance
327178,327173,project-config,governance
326720,326721,project-config,governance
325050,300698,governance,governance
325049,325050,project-config,governance
323785,323787,django_openstack_auth,horizon
323785,321640,django_openstack_auth,horizon
323173,323190,devstack,ironic
322811,329924,project-config,neutron-lbaas
322811,320998,project-config,neutron-lbaas
322812,320999,project-config,neutron-lbaas
321639,323787,django_openstack_auth,horizon
321639,321640,django_openstack_auth,horizon
319381,319382,project-config,governance
319335,319334,project-config,governance
319237,319238,project-config,governance
318836,317936,project-config,governance
317931,317936,project-config,governance
314765,312602,openstack-ansible-galera_client,openstack-ansible-galera_server
314342,315782,project-config,governance
314214,314215,project-config,governance
313981,314057,project-config,governance
313917,313918,project-config,governance
313549,429614,manila,python-manilaclient
313549,443102,manila,manila
313549,443101,manila,manila
312805,312806,project-config,governance
312592,312707,project-config,governance
312487,313261,project-config,governance
312272,312640,project-config,governance
311853,312102,project-config,governance
309808,309809,requirements,project-config
309472,309475,searchlight-ui,project-config
308662,308663,project-config,governance
308261,307880,project-config,horizon
307742,347946,project-config,governance
307323,307914,project-config,governance
306185,306186,project-config,governance
304948,301320,kolla,project-config
304689,304691,releases,requirements
304049,304055,project-config,governance
303414,301320,kolla,project-config
301363,301364,releases,requirements
301340,301572,project-config,governance
301219,301218,project-config,governance
300742,301313,project-config,governance
300605,298765,openstack-ansible,openstack-ansible-os_neutron
299932,300084,project-config,governance
299192,299208,project-config,governance
298603,298615,governance,project-config
297746,297803,project-config,governance
297395,297399,project-config,governance
295492,294822,tempest,keystone
294938,294246,project-config,keystone
293077,266368,project-config,horizon
291430,297786,project-config,freezer
291430,296361,project-config,freezer
291430,289443,project-config,freezer
288425,288428,releases,requirements
285493,340149,project-config,cinder
285493,285494,project-config,cinder
284368,285519,barbican,project-config
283373,283374,releases,requirements
282893,408686,project-config,glance
282893,282894,project-config,glance
280315,280305,governance,project-config
279074,281653,project-config,governance
277673,276096,tempest,neutron
277155,277154,project-config,devstack-gate
274102,274090,project-config,governance
272929,271914,project-config,kuryr
269567,286310,project-config,governance
269308,269287,project-config,governance
269122,269137,project-config,governance
268726,268727,project-config,governance
268275,268276,hacking,project-config
267196,281852,releases,requirements
267196,267195,releases,requirements
266937,266938,networking-midonet,devstack
266331,266452,project-config,governance
262062,260092,releases,requirements
261993,261994,keystone,project-config
260455,285270,project-config,governance
260090,260092,releases,requirements
259637,259639,project-config,governance
259239,260166,project-config,governance
256605,256607,project-config,governance
255349,295190,project-config,governance
252846,252878,project-config,governance
252214,253893,project-config,governance
251857,252959,project-config,governance
251738,254280,neutron,python-neutronclient
251738,273638,neutron,openstack-manuals
251738,274873,neutron,neutron
251738,275253,neutron,api-site
251738,277567,neutron,heat
251738,288392,neutron,neutron
249952,249953,releases,requirements
249521,249524,project-config,governance
248212,248076,releases,requirements
248075,248076,releases,requirements
247094,247095,project-config,governance
245352,259633,project-config,governance
239257,199363,release-tools,release-tools
224756,224759,django_openstack_auth,horizon
220555,220571,project-config,governance
220128,220129,project-config,governance
216506,216524,oslo.context,oslo.log
216506,216551,oslo.context,neutron
216496,216506,oslo.log,oslo.context
212349,212353,requirements,keystone
200782,200770,cue,cue
158863,158865,neutron,neutron-fwaas
157557,157559,neutron-fwaas,neutron
153229,153227,requirements,project-config
132546,136335,project-config,devstack
132546,136093,project-config,devstack
132546,132451,project-config,devstack
89873,89873,trove,trove
89873,110705,trove,trove-integration
89873,110711,trove,devstack
