has_feature_addition,deletions,insertions,num_file_types,is_preventive,project_changes_owner,is_refactoring,whole_within_project_changes,is_merge,num_directory_files,is_corrective,description_length,num_file_changes,project_age,is_non_functional,avg_num_dev_modified_files,last_mth_dep_proj_nbr,ratio_dep_chan_owner,projects_contributed_owner,pctg_cross_project_changes,pctg_cross_project_changes_owner,pctg_mod_file_dep_cha,pred,impact,fold,max_num_mod_file_dep_cha,cross_project_changes_owner,min_num_mod_file_dep_cha,cross_project_changes,whole_changes_owner,num_dev_modified_files
0,2.0,8.0,1.0,0,20.0,0,8211.5,0,1.0,0,276.0,27.0,810.9366898148148,0,,1.0,6.25,22.0,0.4804441256731087,0.0,79.48296400436168,0.99,0.03125000000000003,7,1.0,0.0,,,,
1,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,1.0,0.0,8,1.0,0.0,,29.0,,
0,13607.99817799189,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.93,-0.06999999999999995,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.97,-0.030000000000000027,8,1.0,0.0,,348.24989287784246,,
0,2.0,1746.5186043829965,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.98,-0.020000000000000018,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.9048998863730455,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.98,-0.020000000000000018,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,1,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.94,-0.06000000000000005,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,1,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.99,-0.010000000000000009,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.76,-0.24,8,1.0,18.863320674261796,,29.0,,
0,2.0,7.0,1.0,0,,0,19133.550679441738,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,1.0,0.0,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,1,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.97,-0.030000000000000027,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,31.61561869546462,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.99,-0.010000000000000009,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,1,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,1.0,0.0,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,576.2951382744534,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,1.0,0.0,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,784.5962219790125,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.92,-0.07999999999999996,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,1463.726454849147,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.99,-0.010000000000000009,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,1,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.99,-0.010000000000000009,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,10.483986062094061,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.99,-0.010000000000000009,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,31.968593434184015,25.0,0.4822468262198635,0.0,50.0,0.99,-0.010000000000000009,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,115.58599753488228,0.4822468262198635,0.0,50.0,0.99,-0.010000000000000009,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.6531633406263433,0.0,50.0,1.0,0.0,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.24191060345477608,50.0,0.8,-0.19999999999999996,8,1.0,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,50.0,0.98,-0.020000000000000018,8,102.39650998056014,0.0,,29.0,,
0,2.0,7.0,1.0,0,,0,10328.5,0,1.0,0,278.0,27.0,889.0514988425925,0,,2.0,5.555555555555555,25.0,0.4822468262198635,0.0,96.22651525814393,0.99,-0.010000000000000009,8,1.0,0.0,,29.0,,
1,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.59,-0.016666666666666684,9,1.0,1.0,,35.0,346.0,10.0
0,13059.282875074612,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.67,0.11666666666666678,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.62,0.03333333333333337,9,1.0,1.0,,418.9789462185743,346.0,10.0
0,2.0,1529.3650818011827,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.68,0.13333333333333347,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.9691184575855836,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.64,0.06666666666666674,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,1,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.6,0.0,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.57,-0.050000000000000044,9,1.0,1.0,,35.0,4202.605009925997,10.0
0,2.0,7.0,1.0,0,,1,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.55,-0.08333333333333323,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.65,0.08333333333333341,9,1.0,23.25084755943457,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,23566.096611566925,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.61,0.016666666666666684,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,1,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.61,0.016666666666666684,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,30.301879873270103,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.61,0.016666666666666684,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,1,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.61,0.016666666666666684,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,590.7277287758374,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.65,0.08333333333333341,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,1634.119751864876,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.62,0.03333333333333337,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,1,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.57,-0.050000000000000044,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.51,-0.14999999999999997,9,1.0,1.0,,35.0,346.0,124.77792799246299
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,10.117517824101343,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.61,0.016666666666666684,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,31.271234465773738,29.0,0.4827586206896552,0.17316341829085458,50.0,0.55,-0.08333333333333323,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,131.89088747433004,0.4827586206896552,0.17316341829085458,50.0,0.61,0.016666666666666684,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.647435728565184,0.17316341829085458,50.0,0.64,0.06666666666666674,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.41472461725241605,50.0,0.61,0.016666666666666684,9,1.0,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,50.0,0.77,0.28333333333333344,9,99.47651138907845,1.0,,35.0,346.0,10.0
0,2.0,7.0,1.0,0,,0,12859.5,0,1.0,0,281.0,,974.3526967592593,0,,2.0,5.555555555555555,29.0,0.4827586206896552,0.17316341829085458,96.16889005015226,0.65,0.08333333333333341,9,1.0,1.0,,35.0,346.0,10.0
1,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.58,0.07407407407407393,10,,1.0,0.0,42.0,389.0,
0,11808.092482540784,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.63,0.1666666666666666,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.58,0.07407407407407393,10,,1.0,0.0,495.0539440235861,389.0,
0,2.0,4541.136973852695,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.56,0.03703703703703707,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,2.001051926952986,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.57,0.05555555555555539,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,1,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.51,-0.0555555555555556,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.49,-0.09259259259259267,10,,1.0,0.0,42.0,4412.668842658135,
0,2.0,7.0,1.0,0,,1,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.51,-0.0555555555555556,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.61,0.12962962962962954,10,,24.08518497409426,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,27915.627786402838,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.63,0.1666666666666666,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,1,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.52,-0.03703703703703707,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,29.85284357157993,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.56,0.03703703703703707,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,1,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.56,0.03703703703703707,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,588.2140234681983,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.62,0.14814814814814806,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,784.6229117696686,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.58,0.07407407407407393,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1842.7244990081497,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.54,0.0,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,1,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.57,0.05555555555555539,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,9.570052997328418,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.52,-0.03703703703703707,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,30.75394264159592,31.0,0.48372093023255813,0.3333333333333333,60.0,0.6,0.111111111111111,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,138.67603196580683,0.48372093023255813,0.3333333333333333,60.0,0.58,0.07407407407407393,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.6417631730490356,0.3333333333333333,60.0,0.55,0.018518518518518535,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.5746546878572291,60.0,0.61,0.12962962962962954,10,,1.0,0.0,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,60.0,0.62,0.14814814814814806,10,,1.0,74.6045049230632,42.0,389.0,
0,2.0,7.0,1.0,0,,0,15357.0,0,1.0,0,285.5,30.0,1071.931232638889,0,,2.0,5.655144448524911,31.0,0.48372093023255813,0.3333333333333333,105.94992318276131,0.6,0.111111111111111,10,,1.0,0.0,42.0,389.0,
